year,name,sex,count
2012,LENA,F,5
2012,CHRISTINA,F,5
2012,SKYE,F,5
2012,WYATT,M,5
2012,JANE,F,5
2012,SIERRA,F,5
2012,ELLIANA,F,5
2012,ALAYNA,F,5
2012,ISLA,F,5
2012,HADLEY,F,5
2012,TIANA,F,5
2012,KARINA,F,5
2012,MADISYN,F,5
2012,NAHLA,F,5
2012,SAMIYAH,F,5
2012,MARIANNA,F,5
2012,MAIYA,F,5
2012,ZOEY,F,5
2012,LEAH,F,5
2012,CHLOE,F,5
2012,AVA,F,5
2012,LANDON,M,5
2012,GAVIN,M,5
2012,LIAM,M,5
2012,EMMA,F,5
2012,BRAYDEN,M,5
2012,LIAM,M,5
2012,MASON,M,5
2012,OLIVIA,F,5
2012,ARIEL,F,5
2012,AUBREE,F,5
2012,KENNEDY,F,5
2012,SOPHIA,F,5
2012,ANNABELLE,F,5
2012,CECILIA,F,5
2012,AURORA,F,5
2012,LANDON,M,5
2012,MELODY,F,5
2012,PIPER,F,5
2012,MCKENZIE,F,5
2012,TRINITY,F,5
2012,JULIAN,M,5
2012,CARTER,M,5
2012,JACKSON,M,5
2012,TYLER,M,5
2012,GABRIEL,M,5
2012,JOHN,M,5
2012,CHRISTOPHER,M,5
2012,DYLAN,M,5
2012,DAVID,M,5
2012,NYLA,F,5
2012,ARIELLA,F,5
2012,PARIS,F,5
2012,LUNA,F,5
2012,TALIA,F,5
2012,LILLIANA,F,5
2012,DANIELLE,F,5
2012,ANASTASIA,F,5
2012,JOANNA,F,5
2012,KELSEY,F,5
2012,TEAGAN,F,5
2012,NIA,F,5
2012,MIRANDA,F,5
2012,RYLEIGH,F,5
2012,LEA,F,5
2012,NADIA,F,5
2012,YARETZI,F,5
2012,SERENA,F,5
2012,ARYA,F,5
2012,ABIGAIL,F,5
2012,OLIVIA,F,5
2012,CAITLYN,F,5
2012,SOPHIA,F,5
2012,NOAH,M,5
2012,LIAM,M,5
2012,ETHAN,M,5
2012,BRIELLA,F,5
2012,ISLA,F,5
2012,MAGGIE,F,5
2012,GRACIE,F,5
2012,LEAH,F,5
2012,LIAM,M,5
2012,RYAN,M,5
2012,BRIANNA,F,5
2012,ELLA,F,5
2012,HARPER,F,5
2012,MACKENZIE,F,5
2012,SAVANNAH,F,5
2012,GIANNA,F,5
2012,JULIAN,M,5
2012,STEVEN,M,5
2012,PATRICK,M,5
2012,DEREK,M,5
2012,PETER,M,5
2012,MARCUS,M,5
2012,DEVIN,M,5
2012,EDWARD,M,5
2012,JONAH,M,5
2012,HUDSON,M,5
2012,BRADY,M,5
2012,RAYMOND,M,5
2012,SIMON,M,5
2012,ASHTON,M,5
2012,JAIDEN,M,5
2012,STEPHEN,M,5
2012,GREYSON,M,5
2012,KAI,M,5
2012,SKYLER,M,5
2012,LOUIS,M,5
2012,TREVOR,M,5
2012,ANGELO,M,5
2012,TANNER,M,5
2012,JAYCE,M,5
2012,KYLE,M,5
2012,OLIVER,M,5
2012,CALEB,M,5
2012,RILEY,M,5
2012,JACKSON,M,5
2012,LORENZO,M,5
2012,FINN,M,5
2012,GRIFFIN,M,5
2012,BENJAMIN,M,5
2012,ANDREW,M,5
2012,DAVID,M,5
2012,RYAN,M,5
2012,JAYDEN,M,5
2012,KADEN,M,5
2012,CODY,M,5
2012,JUDAH,M,5
2012,MYLES,M,5
2012,COLLIN,M,5
2012,SANTINO,M,5
2012,ELLIOTT,M,5
2012,MIA,F,5
2012,BRUCE,M,5
2012,REID,M,5
2012,BRENNAN,M,5
2012,LUCIANO,M,5
2012,MARQUIS,M,5
2012,JAYDEN,M,5
2012,MATTHEW,M,5
2012,JAYCE,M,5
2012,IBRAHIM,M,5
2012,FINN,M,5
2012,JARED,M,5
2012,MASON,M,5
2012,CHRISTOPHER,M,5
2012,AMELIA,F,5
2012,GRACE,F,5
2012,ELIZABETH,F,5
2012,ELLA,F,5
2012,MADISON,F,5
2012,EMILY,F,5
2012,GREGORY,M,5
2012,JAVIER,M,5
2012,MYLES,M,5
2012,EMILY,F,5
2012,ISREAL,M,5
2012,CHESKEL,M,5
2012,EZRA,M,5
2012,HERSHY,M,5
2012,STEPHEN,M,5
2012,ASHER,M,5
2012,PAUL,M,5
2012,EMMANUEL,M,5
2012,CARLOS,M,5
2012,COLE,M,5
2012,SEAN,M,5
2012,ALEX,M,5
2012,JAKE,M,5
2012,OLIVER,M,5
2012,BLAKE,M,5
2012,ELI,M,5
2012,TIANA,F,5
2012,CONNOR,M,5
2012,CIARA,F,5
2012,JULIAN,M,5
2012,HENRY,M,5
2012,KEVIN,M,5
2012,ANNABEL,F,5
2012,BRIDGET,F,5
2012,AMANI,F,5
2012,LIVIA,F,5
2012,RAEGAN,F,5
2012,NATHALIE,F,5
2012,AYLIN,F,5
2012,LILIAN,F,5
2012,MALIYAH,F,5
2012,OLIVER,M,5
2012,SHANNON,F,5
2012,KATHLEEN,F,5
2012,NICOLETTE,F,5
2012,BRITNEY,F,5
2012,LILY,F,5
2012,EMMA,F,5
2012,DEANNA,F,5
2012,VICTOR,M,5
2012,JACE,M,5
2012,ANABELLA,F,5
2012,CHARLIZE,F,5
2012,KRYSTAL,F,5
2012,LIANNA,F,5
2012,JIANNA,F,5
2012,ISABELLA,F,5
2012,ROBERT,M,5
2012,JORDAN,M,5
2012,CHRISTOPHER,M,5
2012,AIDEN,M,5
2012,MATTHEW,M,5
2012,MICHAEL,M,5
2012,GENESIS,F,5
2012,SAVANNAH,F,5
2012,OLIVIA,F,5
2012,EMMA,F,5
2012,JUNIOR,M,5
2012,NEYMAR,M,5
2012,SERGIO,M,5
2012,DOUGLAS,M,5
2012,MARLON,M,5
2012,CONOR,M,5
2012,PABLO,M,5
2012,BENTLEY,M,5
2012,FAIGA,F,5
2012,ANNABELLA,F,5
2012,RAIZY,F,5
2012,TRINITY,F,5
2012,BAILEY,F,5
2012,LIA,F,5
2012,SABRINA,F,5
2012,VIVIAN,F,5
2012,LILIANA,F,5
2012,JOCELYN,F,5
2012,MYA,F,5
2012,KELLAN,M,5
2012,NIKOLAS,M,5
2012,MEKHI,M,5
2012,JASIAH,M,5
2012,WYATT,M,5
2012,KAITLYN,F,5
2012,VALENTINA,F,5
2012,NEVAEH,F,5
2012,MOLLY,F,5
2012,NICOLE,F,5
2012,SOPHIE,F,5
2012,ANNA,F,5
2012,NATALIE,F,5
2012,RILEY,F,5
2012,ALIYA,F,5
2012,CAMILLA,F,5
2012,JULISSA,F,5
2012,ELI,M,5
2012,GAVIN,M,5
2012,OWEN,M,5
2012,JAMES,M,5
2012,AIDEN,M,5
2012,ALEXANDER,M,5
2012,IAN,M,5
2012,CARTER,M,5
2012,NATHAN,M,5
2012,ELIJAH,M,5
2012,TYLER,M,5
2012,JACK,M,5
2012,JAMES,M,5
2012,LUCAS,M,5
2012,ETHAN,M,5
2012,JEFFERSON,M,5
2012,NORA,F,5
2012,ARIA,F,5
2012,VIOLET,F,5
2012,LILLIAN,F,5
2012,KIERAN,M,5
2012,DONOVAN,M,5
2012,EMMETT,M,5
2012,COLLIN,M,5
2012,ANDRE,M,5
2012,MADDOX,M,5
2012,EMERSON,M,5
2012,ALONDRA,F,5
2012,ANNA,F,5
2012,NATALIE,F,5
2012,LILY,F,5
2012,ELLA,F,5
2012,CHLOE,F,5
2012,OLIVIA,F,5
2012,MARIANA,F,5
2012,TANNER,M,5
2012,EVERETT,M,5
2012,GRANT,M,5
2012,JAMESON,M,5
2012,JUDE,M,5
2012,ROMAN,M,5
2012,CAYDEN,M,5
2012,JAXSON,M,5
2012,BRADY,M,5
2012,BENTLEY,M,5
2012,ASHER,M,5
2012,JAXON,M,5
2012,DECLAN,M,5
2012,BRIAN,M,5
2012,GIOVANNI,M,5
2012,LUIS,M,5
2012,PARKER,M,5
2012,ALEX,M,5
2012,ADRIAN,M,5
2012,ADAM,M,5
2012,KEVIN,M,5
2012,ALBERT,M,5
2012,EMANUEL,M,5
2012,ALAN,M,5
2012,OMAR,M,5
2012,HUDSON,M,5
2012,THEODORE,M,5
2012,QUINN,M,5
2012,IVAN,M,5
2012,LEVI,M,5
2012,ALEXIS,M,5
2012,DANIEL,M,5
2012,JADEN,M,5
2012,MAXWELL,M,5
2012,MARGARET,F,5
2012,REAGAN,F,5
2012,AYLA,F,5
2012,FRANCESCA,F,5
2012,REAGAN,F,5
2012,ALIVIA,F,5
2012,PIPER,F,5
2012,ELENA,F,5
2012,CATHERINE,F,5
2012,ARIEL,F,5
2012,SYDNEY,F,5
2012,ELIANA,F,5
2012,NEVAEH,F,5
2012,KHLOE,F,5
2012,BELLA,F,5
2012,KYLIE,F,5
2012,RACHEL,F,5
2012,ELIZABETH,F,5
2012,SOFIA,F,5
2012,ERIN,F,5
